,Nama,Total,Unit,Harga Per Item,Bulan,Di Tanggal,Weekend,Hari Libur,M1,M2,Hari,Quantity
970,PET MUZZLE SOFT PLASTIC NO.2  ,27000,BABYCAT 4K  ,27000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
971,PET PARFUME GODDI ZWITSA BABY  ,35000,BABY CAT MILK 300 GR  ,35000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
972,PET PRINTED CARTOON VEST SML  ,40000,BABYCAT 4K  ,40000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
973,PET TOY ROLLING BELL 6.5 X 9 CM  ,12500,BABYCAT 4K  ,12500.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
974,PET TOY RUGBY 9 X 6 CM  ,15000,BABYCAT 4K  ,15000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
975,SELIMUT VELVET TBL SMALL (50*70)  ,23000,BABYCAT 4K  ,23000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
976,WHISKAS POUCH GRILLED SABA 80GR  ,69000,BABYCAT 4K  ,5750.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,11.8
977,WHISKAS POUCH JUNIOR MACKEREL 80GR  ,12000,BABYCAT 4K  ,6000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,2.0
978,WHISKAS POUCH KITTEN TUNA 80GR  ,6000,BABYCAT 4K  ,6000.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,1.0
979,WHISKAS POUCH OCEAN FISH 80GR  ,69000,BABYCAT 4K  ,5750.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,11.86
980,WHISKAS POUCH TUNA WHITE FISH 80GR  ,69000,BABYCAT 4K  ,5750.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,11.88
981,WHISKAS TASTY MIX CHICKEN TUNA 70GR  ,81000,BABYCAT 4K  ,6750.0,2,12,1,0,0.8660254037844386,0.5000000000000001,6,14.92
982,CAT CHOIZE ADULT SALMON  ,20000,BABY CAT 12X195G  ,20000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
983,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
984,CAT STIK FUNNY BULU  ,18000,BABYCAT 4K  ,18000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
985,KITTEN PERSIAN 400 GR  ,82000,BABY CAT 12X195G  ,82000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.01
986,MTOP SACHET KITTEN 3FISH BONITO 85X 24G  ,7000,BABYCAT 4K  ,7000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
987,MTOP SACHET KITTEN 3FISH SALMON 85 X24G  ,7000,BABYCAT 4K  ,7000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
988,PASIR TOFU 6 LTR PEACH  ,60000,BANTAL LEHER KUCING L  ,60000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
989,PET CHEST AND BACK COTTON BEAR 1 CM  ,48000,BABYCAT 4K  ,48000.0,2,13,0,0,0.8660254037844386,0.5000000000000001,0,1.0
990,BABY CAT  24 X 100 GR  ,23000,BABYCAT 4K  ,23000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
991,CAT ME-O ADULT OCEAN FISH  ,6000,BABYCAT 400 GR  ,6000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
992,CESAR BEEF & LIVER 100GR  ,17000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
993,CESAR BEEF 100GR  ,51000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,3.02
994,CESAR CHIKEN & VEG 100GR  ,68000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,4.0
995,CESAR CHIKEN 100GR  ,119000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,6.89
996,CESAR LAMB 100GR  ,68000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,4.0
997,CESAR PRIME BEEF W VEG 100GR  ,17000,BABYCAT 4K  ,17000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
998,COUCOU HALCY CAT KITTEN CHICKEN 400G  ,21000,BABYCAT 4K  ,21000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
999,EXCEL IKAN  ,13000,BABY CAT 12X195G  ,13000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1000,EXIGENT 33 AROMATIC 2KG  ,280250,BABY CAT 12X195G  ,280250.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1001,GUNTING KUKU KECIL YS  ,15000,BABYCAT 4K  ,15000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1002,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,260000,BABYCAT 4K  ,130000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,2.0
1003,LIFE CAT KITTEN TUNA 400G (KALENG)  ,32000,BABY DOG MILK 2KG  ,16000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.95
1004,MINI PUPY 12X85G  ,95000,BABYCAT 4K  ,19000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,5.7
1005,MINYAK IKAN  ,10000,BABY CAT 12X195G  ,5000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,2.0
1006,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",92000,BABY CAT 12X195G  ,23000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,4.31
1007,PASIR MARKOTOP CAPPUCCINO 25 LTR  ,130000,BANTAL LEHER KUCING L  ,130000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1008,PASIR SENIOR LEMON 10L  ,60000,BANTAL LEHER KUCING L  ,60000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1009,PEDIGREE POUCH BEEF 130GR  ,30000,BABYCAT 4K  ,10000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,2.93
1010,PEDIGREE POUCH BEEF GRAVY 80GR  ,7000,BABYCAT 4K  ,7000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1011,PEDIGREE POUCH PUPPY BEEF EGG LOAF 80GR  ,14000,BABYCAT 4K  ,7000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,2.0
1012,PEDIGREE POUCH PUPPY CHICKEN 130GR  ,20000,BABYCAT 4K  ,10000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.29
1013,PEDIGREE TREATS JERKY SMOKED BEEF FLY 80  ,60000,BABYCAT 4K  ,20000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,2.88
1014,PET COLLAR NYLON TAO-TAO 2.5 CM  ,30000,BABYCAT 4K  ,30000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1015,PET GROOMING TOOLS SET (6PCS)  ,220000,BABYCAT 4K  ,220000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1016,PET SNACK TOOTHBONE BEEF 25 GR  ,9000,BABYCAT 4K  ,9000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1017,SINGLE DRINKING BOWL PLASTIC  ,30000,BABYCAT 4K  ,30000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,1.0
1018,SNACK CAT PEIEN SALMON AND SHRIMP @50 PCS  ,3000,BABYCAT 4K  ,3000.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,47.26
1019,SNACK CAT PEIEN TUNA CHICKEN @50 PCS  ,7000,BABYCAT 4K  ,3500.0,2,14,0,0,0.8660254037844386,0.5000000000000001,1,13.67
1020,WHISKAS POUCH GRILLED SABA 80GR  ,6000,BABYCAT 4K  ,6000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1021,BRUSH PET BATH  ,20000,BABYCAT 4K  ,20000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1022,CAT CHOIZE ADULT SALMON  ,60000,BABY CAT 12X195G  ,20000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,2.91
1023,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",20000,BABY CAT 12X195G  ,20000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1024,CAT CHOIZE KITTEN SALMON 20 KG  ,54000,BABY CAT 12X195G  ,27000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,2.0
1025,CESAR BEEF 100GR  ,17000,BABYCAT 4K  ,17000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1026,CESAR CHIKEN & VEG 100GR  ,102000,BABYCAT 4K  ,17000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,6.06
1027,CESAR CHIKEN 100GR  ,96000,BABYCAT 4K  ,16000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,5.82
1028,EXCEL KITTEN  ,15000,BABY CAT 12X195G  ,15000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1029,HERBAFIT  ,50000,BABY CAT MILK 300 GR  ,50000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1030,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1031,KITTEN PERSIAN 400 GR  ,85000,BABY CAT 12X195G  ,85000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1032,LIFE CAT KITTEN SALMON 85G (POUCH)  ,5500,BABYCAT 4K  ,5500.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1033,LIFE CAT KITTEN TUNA 400G (KALENG)  ,48000,BABY DOG MILK 2KG  ,16000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,3.05
1034,"MTOP ADULT CAT FOOD TUNA WITH SALMON @ 1KG, @ 20KG  ",25000,BABY CAT 12X195G  ,25000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1035,"MTOP KITTEN SALMON & TUNA W/GOAT MILK @1KG, @ 20KG  ",470000,BANTAL LEHER KUCING L  ,470000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1036,PAKAN BEAUTY GOLD 15KG  ,35000,BABY CAT 12X195G  ,35000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1037,PASIR SENIOR COFFEE 20 KG  ,360000,BANTAL LEHER KUCING L  ,120000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,2.92
1038,PASIR SENIOR LAVENDER 20 KG  ,360000,BANTAL LEHER KUCING L  ,120000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,2.92
1039,PASIR SENIOR LEMON 20 KG  ,120000,BANTAL LEHER KUCING L  ,120000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1040,PEDIGREE PDG CHICKEN 400GR  ,23000,BABYCAT 4K  ,23000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1041,PENUTUP MAKANAN KALENG  ,8000,BABYCAT 4K  ,8000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1042,PET PARFUME GODDI APLLE  ,30000,BABY CAT MILK 300 GR  ,30000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1043,PET PARFUME GODDI STRAWBERY  ,30000,BABY CAT MILK 300 GR  ,30000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1044,PET SNACK MILK ADULT CAT  ,48000,BABYCAT 2 KG  ,48000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1045,PET SNACK MILK ADULT DOG  ,58000,BABYCAT 2 KG  ,19333.333333333332,2,15,0,0,0.8660254037844386,0.5000000000000001,2,2.32
1046,PET TROLLEY BAG BZ  ,425000,BABYCAT 4K  ,425000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1047,POMERANIAN ADULT 500GR  ,81000,BABYCAT 4K  ,81000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.11
1048,ROCCO CHEWY TREATS MILKY STICK  ,27000,BABYCAT 4K  ,27000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1049,ROCCO CHEWY TREATS SALMON STICK  ,27000,BABYCAT 4K  ,27000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1050,URINARY S/O 1.5KG  ,590000,BABYCAT 4K  ,295000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.23
1051,WHI MACKAREL 1.2 KG +POUCH + TEMP MIX PROMO  ,60000,BABYCAT 4K  ,60000.0,2,15,0,0,0.8660254037844386,0.5000000000000001,2,1.0
1052,WHISKAS POUCH TUNA SENIOR 80GR 7+  ,138000,BABYCAT 4K  ,5750.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,24.58
1053,BELL WARNA WARNI 14MM  ,4000,BABYCAT 4K  ,4000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1054,BOTOL SUSU BIASA 50 CC  ,12000,BABYCAT 4K  ,12000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1055,CAT LITTER SHOVEL PREMIUM HR UK 26X11X4.5 CM  ,20000,BABYCAT 4K  ,20000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1056,CAT LITTER SHOVEL WHITE UK 25 X 9.5 CM  ,8000,BABYCAT 4K  ,8000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1057,CAT ME-O POUCH TUNA WIITH GOAT MILK 15X4 SACHET  ,22000,BABY CAT 12X195G  ,22000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1058,CAT ME-O POUCH TUNA WITH SCALLOP FLAVOR 15 X 4 SACHET  ,44000,BABY CAT 12X195G  ,22000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.0
1059,DOG CHEST & BACK SIZE S  ,45000,BABYCAT 4K  ,45000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1060,DOUBLE BOWL CERAMIC CAT EAR  ,60000,BABYCAT 4K  ,60000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1061,HAIR SKIN CARE 400 GR  ,152000,BABY CAT 12X195G  ,76000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.01
1062,LIFE CAT KITTEN TUNA 400G (KALENG)  ,32000,BABY DOG MILK 2KG  ,16000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.95
1063,"PAKAN BOLT CAT UNGU ( TUNA ) @1KG,@ 20KG  ",23000,BABY CAT 12X195G  ,23000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1064,PASIR LOVESAND APEL 10L  ,65000,BANTAL LEHER KUCING L  ,65000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1065,PASIR SENIOR LAVENDER 20 KG  ,120000,BANTAL LEHER KUCING L  ,120000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1066,PASIR SENIOR LAVENDER 5L  ,40000,BANTAL LEHER KUCING L  ,40000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1067,PASIR TOFU 6 LTR TAO-TAO  ,180000,BABYCAT 4K  ,60000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.82
1068,PEDIGREE POUCH BEEF 130GR  ,20000,BABYCAT 4K  ,10000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.29
1069,PEDIGREE POUCH BEEF GRAVY 80GR  ,21000,BABYCAT 4K  ,7000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,3.78
1070,PEDIGREE POUCH CHICKEN & GRILLED VEG 80G  ,21000,BABYCAT 4K  ,7000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,3.78
1071,PEDIGREE POUCH PUPPY BEEF EGG LOAF 80GR  ,14000,BABYCAT 4K  ,7000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.0
1072,PEDIGREE POUCH SIMMERED BEEF VEG 80GR  ,14000,BABYCAT 4K  ,7000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.0
1073,PET CANVAS KENNEL (BULAT) LARGE  ,110000,BABYCAT 4K  ,110000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1074,PET COLLAR LEASH LEATHER 2.5CM  ,60000,BABYCAT 4K  ,60000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1075,PET COLLAR NYLON 1.5CM PACK (3PCS)  ,35000,BABYCAT 2 KG  ,35000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1076,PET COMB AUTOMATIC BS  ,30000,BABYCAT 4K  ,30000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1077,PET PROTECTIVE RING NO.2 ( 33-41 CM )  ,40000,BABYCAT 4K  ,40000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1078,PET RETRACTABLE LEASH 5 M  ,80000,BABYCAT 4K  ,80000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1079,PET SHAMPO 4 IN 1 DEDICATED YELLOW 300 ML  ,155000,BABY CAT MILK 300 GR  ,77500.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,2.03
1080,PET SNACK MILK KITTEN CAT  ,5000,BABYCAT 400 GR  ,5000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1081,PET WIPES FOR EYE AND EAR ( CAT )  ,40000,BABYCAT 4K  ,40000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1082,POODLE ADULT 1.5KG  ,209000,BABYCAT 4K  ,209000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1083,"PROPLAN KITTEN CHICKEN @0.5KG, @8KG  ",60000,BABY CAT 12X195G  ,60000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1084,VET OTIC  ,40000,BABY CAT MILK 300 GR  ,40000.0,2,16,0,0,0.8660254037844386,0.5000000000000001,3,1.0
1085,WHISKAS POUCH TUNA 80GR  ,12000,BABYCAT 4K  ,6000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,2.0
1086,"CAT ME-O ADULT TUNA 1,1KG  ",60000,BABYCAT 4K  ,60000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1087,CAT ME-O KITTEN POUCH TUNA  ,30000,BABYCAT 400 GR  ,6000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,5.09
1088,CAT ME-O POUCH SALMON FLAVOR 15 X 4 SACHETS  ,66000,BABY CAT 12X195G  ,22000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,2.95
1089,HAIR SKIN CARE 400 GR  ,76000,BABY CAT 12X195G  ,76000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1090,IMO I BEST 1.8KG  ,98000,BABY CAT 12X195G  ,98000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1091,JERHIGH BLUBERRY STIK 70GX12PCS  ,27000,BABYCAT 4K  ,27000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1092,KITCHEN FLAVOR ADULT DOG BEAUTY 1.5KG  ,110000,BABYCAT 4K  ,110000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1093,LIFE CAT KITTEN TUNA 400G (KALENG)  ,16000,BABY DOG MILK 2KG  ,16000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1094,MAKANAN TULANG 2 INCHES ( 10 PCS)  ,38000,BABY CAT 12X195G  ,38000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1095,MAKANAN TULANG 6 INCHES ( 2 PCS)  ,50000,BABY CAT 12X195G  ,50000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.01
1096,MINYAK IKAN  ,5000,BABY CAT 12X195G  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1097,"MTOP KITTEN SALMON & TUNA W/GOAT MILK @1KG, @ 20KG  ",26000,BABY CAT 12X195G  ,26000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1098,PAKAN BEAUTY BIASA 20KG  ,108000,BABY CAT 12X195G  ,27000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,4.05
1099,PEDIGREE PDG BEEF 400G  ,23000,BABYCAT 4K  ,23000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1100,PEDIGREE PUPPY NEW 400GR  ,23000,BABYCAT 4K  ,23000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1101,PET COLLAR COLOURFULL PITA HW  ,12000,BABYCAT 400 GR  ,12000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1102,"PET DIAPER BLUE XL 60X90 CM @2 PCS,@ 20 PCS  ",25000,BABYCAT 400 GR  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,4.47
1103,PET SNACK CUBES BEEF 100GR  ,40000,BABYCAT 4K  ,20000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.99
1104,PET SNACK MILK ADULT CAT  ,5000,BABYCAT 400 GR  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1105,PET SNACK MILK ADULT DOG  ,5000,BABYCAT 400 GR  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1106,PET SNACK MILK KITTEN CAT  ,5000,BABYCAT 400 GR  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1107,PET SNACK MILK PUPPY  ,5000,BABYCAT 400 GR  ,5000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1108,PET TOOTHBONE BEEF FLAVOR  ,45000,BABY CAT 12X195G  ,45000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1109,PET TOOTHBRUSH SET DOGGY  ,35000,BABYCAT 4K  ,35000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1110,PET TOY BALL COLOURFULL BELL MEDIUM  8 CM  ,17000,BABYCAT 4K  ,17000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1111,PET TOY MOTIF GIGI  ,10000,BABYCAT 4K  ,10000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1112,PETOPIA DOG CAN JUICY LAMB 380GR  ,48000,BABYCAT 400 GR  ,16000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,3.03
1113,PETOPIA DOG CAN TENDER BEEF 380GR  ,16000,BABYCAT 400 GR  ,16000.0,2,17,0,0,0.8660254037844386,0.5000000000000001,4,1.0
1114,SAUSAGE DOG FOOD BEEF  ,55000,BABY CAT 12X195G  ,55000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1115,BOTOL MINUM HAMSTER HR (250 ML)  ,75000,BABY CAT MILK 300 GR  ,25000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.99
1116,BOTOL SUSU BIASA 50 CC  ,15000,BABYCAT 4K  ,15000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1117,"CAT CHOIZE ADULT TUNA 1KG, 20KG  ",40000,BABY CAT 12X195G  ,20000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.0
1118,"CAT CHOIZE KITTEN TUNA 1KG,20 KG  ",27000,BABY CAT 12X195G  ,27000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1119,CAT LITTER BOX SQUARE COLOUFULL LARGE UK 50X36X17  ,110000,BABYCAT 4K  ,110000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1120,CAT ME-O POUCH CHICKEN & LIVER WITH GOAT MILK 15X4SACHETS  ,44000,BABY CAT 12X195G  ,22000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.0
1121,CAT ME-O POUCH SALMON FLAVOR 15 X 4 SACHETS  ,22000,BABY CAT 12X195G  ,22000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1122,CAT ME-O POUCH TUNA WIITH GOAT MILK 15X4 SACHET  ,22000,BABY CAT 12X195G  ,22000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1123,CAT SCRATCHING BOARD TYPE RANDOM  ,30000,BABYCAT 4K  ,30000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1124,HAIR SKIN CARE 4 KG  ,612750,BABY CAT 12X195G  ,612750.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1125,HERBAFIT  ,50000,BABY CAT MILK 300 GR  ,50000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.01
1126,JERHIGH BACON STICK 100GX10PCS  ,170000,BABYCAT 4K  ,34000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,5.63
1127,JERHIGH BANANA STIK 70GX12PCS  ,78000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,3.09
1128,JERHIGH BEEF STICK 70GX12PCS  ,52000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.0
1129,JERHIGH BLUBERRY STIK 70GX12PCS  ,78000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,3.09
1130,JERHIGH CARROT STICK 70GX12PCS  ,78000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,3.09
1131,JERHIGH CHICKEN  BITES STIX 100GX12PCS  ,68000,BABYCAT 4K  ,34000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.79
1132,JERHIGH CHICKEN STICK 100GX10PCS  ,68000,BABYCAT 4K  ,34000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.79
1133,JERHIGH DEN-STICK BACON 70GX12PCS  ,26000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1134,JERHIGH DEN-STICK TUNA 70GX12PCS  ,27000,BABYCAT 4K  ,27000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1135,JERHIGH MILK BITES 100GX12PCS  ,68000,BABYCAT 4K  ,34000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.79
1136,JERHIGH STRAWBERRY STICK 70GX12PCS  ,78000,BABYCAT 4K  ,26000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,3.09
1137,JERHIGH VITAPET SALMON STICK 80GX10PCS  ,34000,BABYCAT 4K  ,34000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1138,KALUNG KITTEN 14MM  ,10000,BABYCAT 4K  ,5000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.0
1139,KANDANG UK 60 TAOTAO  ,600000,BABYCAT 4K  ,200000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,2.81
1140,KITCHEN FLAVOR CAT BEAUTY 1.5KG  ,130000,BABYCAT 4K  ,130000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
1141,LIFE CAT KITTEN TUNA 400G (KALENG)  ,16000,BABY DOG MILK 2KG  ,16000.0,2,18,1,1,0.8660254037844386,0.5000000000000001,5,1.0
